time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2017-07-02 17:43:13.023 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017392582, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45628680,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:43:26.397 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017405897, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45729240,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:44:08.527 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017448066, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45675096,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:46:11.886 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017571428, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45643616,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:46:53.671 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017613222, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45638416,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:48:26.519 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017706060, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45671064,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:49:06.209 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017745667, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45639360,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:49:29.864 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017769359, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45801896,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:50:13.964 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017813448, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45794184,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:50:41.208 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017840615, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45705504,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:51:09.260 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017868787, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45704984,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:52:09.263 UTC, ,125,3158917,952,12880,184, ,3, ,9, , , , , , , , , ,3,3, , , ,2,1,5, ,6, , , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1499017868787, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,469,401,150120952,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:52:42.822 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499017962335, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45704792,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:56:48.271 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499018207858, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45744008,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:58:08.094 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499018287668, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45709928,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:58:51.207 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499018330762, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45550656,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 17:59:51.210 UTC, ,125,3158917,952,12880,184, ,3, ,9, , , , , , , , , ,3,3, , , ,2,1,5, ,6, , , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1499018330762, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,486,437,123261176,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 18:00:51.212 UTC, ,125,3158917,952,12880,184, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1499018330762, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,538,504,45475056,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 18:01:51.214 UTC, ,125,3158917,952,12880,184, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1499018330762, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,602,478,132445248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 18:03:43.716 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499018623265, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45782984,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 18:04:13.228 UTC, ,125,3157589,824,11736, , ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,15,6, , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , ,1,19, , , , , , , , , , , , , , , , , , , , , , , , ,1499018652804, , , , ,3145728, , , ,13,0, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,98605,24, , , , , , , , , , ,45551576,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-07-02 18:05:13.233 UTC, ,125,3158917,952,12880,184, ,3, ,9, , , , , , , , , ,3,3, , , ,2,1,5, ,6, , , , , , , , , , , , , , ,1077,1, ,469, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1499018652804, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,399,419,175968296,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
